party,votes,perc_valid,perc_emit,ubigeo,ambito,departamento,provincia,distrito
PERUANOS POR EL KAMBIO ,56.0,3.14,2.14,120708,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA
FRENTE ESPERANZA ,11.0,0.44,0.36,120702,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,120702,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN
FUERZA POPULAR ,1465.0,59.24,47.69,120702,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN
ALIANZA POPULAR ,280.0,11.32,9.11,120702,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN
PERU LIBERTARIO *,0.0,0.0,0.0,120702,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",291.0,11.77,9.47,120702,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN
ACCION POPULAR ,59.0,2.39,1.92,120702,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN
DEMOCRACIA DIRECTA ,107.0,4.33,3.48,120702,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN
PERU POSIBLE ,46.0,1.86,1.5,120702,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN
PERU NACION *,0.0,0.0,0.0,120702,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,120702,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN
PROGRESANDO PERU ,6.0,0.24,0.2,120702,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN
PARTIDO POLITICO ORDEN ,1.0,0.04,0.03,120702,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN
PERUANOS POR EL KAMBIO ,207.0,8.37,6.74,120702,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN
FRENTE ESPERANZA ,8.0,1.09,0.81,120703,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,120703,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA
FUERZA POPULAR ,472.0,64.48,47.72,120703,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA
ALIANZA POPULAR ,49.0,6.69,4.95,120703,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA
PERU LIBERTARIO *,0.0,0.0,0.0,120703,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",143.0,19.54,14.46,120703,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA
ACCION POPULAR ,9.0,1.23,0.91,120703,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA
DEMOCRACIA DIRECTA ,23.0,3.14,2.33,120703,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA
PERU POSIBLE ,10.0,1.37,1.01,120703,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA
PERU NACION *,0.0,0.0,0.0,120703,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,120703,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA
PROGRESANDO PERU ,0.0,0.0,0.0,120703,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA
PARTIDO POLITICO ORDEN ,1.0,0.14,0.1,120703,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA
PERUANOS POR EL KAMBIO ,17.0,2.32,1.72,120703,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA
FRENTE ESPERANZA ,7.0,0.77,0.54,120704,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,120704,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA
FUERZA POPULAR ,481.0,53.15,37.03,120704,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA
ALIANZA POPULAR ,85.0,9.39,6.54,120704,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA
PERU LIBERTARIO *,0.0,0.0,0.0,120704,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",204.0,22.54,15.7,120704,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA
ACCION POPULAR ,13.0,1.44,1.0,120704,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA
DEMOCRACIA DIRECTA ,28.0,3.09,2.16,120704,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA
PERU POSIBLE ,32.0,3.54,2.46,120704,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA
PERU NACION *,0.0,0.0,0.0,120704,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,120704,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA
PROGRESANDO PERU ,1.0,0.11,0.08,120704,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA
PARTIDO POLITICO ORDEN ,0.0,0.0,0.0,120704,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA
PERUANOS POR EL KAMBIO ,54.0,5.97,4.16,120704,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA
FRENTE ESPERANZA ,43.0,0.91,0.71,120705,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,120705,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA
FUERZA POPULAR ,2179.0,46.25,35.9,120705,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA
ALIANZA POPULAR ,1234.0,26.19,20.33,120705,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA
PERU LIBERTARIO *,0.0,0.0,0.0,120705,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",571.0,12.12,9.41,120705,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA
ACCION POPULAR ,112.0,2.38,1.85,120705,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA
DEMOCRACIA DIRECTA ,141.0,2.99,2.32,120705,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA
PERU POSIBLE ,45.0,0.96,0.74,120705,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA
PERU NACION *,0.0,0.0,0.0,120705,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,120705,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA
PROGRESANDO PERU ,7.0,0.15,0.12,120705,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA
PARTIDO POLITICO ORDEN ,4.0,0.08,0.07,120705,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA
PERUANOS POR EL KAMBIO ,375.0,7.96,6.18,120705,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA
FRENTE ESPERANZA ,7.0,0.57,0.44,120706,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,120706,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
FUERZA POPULAR ,844.0,69.07,52.49,120706,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
ALIANZA POPULAR ,103.0,8.43,6.41,120706,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
PERU LIBERTARIO *,0.0,0.0,0.0,120706,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",148.0,12.11,9.2,120706,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
ACCION POPULAR ,30.0,2.45,1.87,120706,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
DEMOCRACIA DIRECTA ,35.0,2.86,2.18,120706,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
PERU POSIBLE ,12.0,0.98,0.75,120706,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
PERU NACION *,0.0,0.0,0.0,120706,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,120706,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
PROGRESANDO PERU ,0.0,0.0,0.0,120706,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
PARTIDO POLITICO ORDEN ,1.0,0.08,0.06,120706,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
PERUANOS POR EL KAMBIO ,42.0,3.44,2.61,120706,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
FRENTE ESPERANZA ,75.0,0.87,0.64,120701,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,120701,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
FUERZA POPULAR ,3909.0,45.43,33.53,120701,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
ALIANZA POPULAR ,1236.0,14.37,10.6,120701,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
PERU LIBERTARIO *,0.0,0.0,0.0,120701,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",1235.0,14.35,10.59,120701,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
ACCION POPULAR ,213.0,2.48,1.83,120701,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
DEMOCRACIA DIRECTA ,932.0,10.83,7.99,120701,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
PERU POSIBLE ,311.0,3.61,2.67,120701,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
PERU NACION *,0.0,0.0,0.0,120701,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,120701,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
PROGRESANDO PERU ,15.0,0.17,0.13,120701,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
PARTIDO POLITICO ORDEN ,7.0,0.08,0.06,120701,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
PERUANOS POR EL KAMBIO ,671.0,7.8,5.76,120701,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
FRENTE ESPERANZA ,8.0,0.82,0.54,120707,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,120707,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA
FUERZA POPULAR ,562.0,57.41,37.74,120707,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA
ALIANZA POPULAR ,29.0,2.96,1.95,120707,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA
PERU LIBERTARIO *,0.0,0.0,0.0,120707,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",205.0,20.94,13.77,120707,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA
ACCION POPULAR ,33.0,3.37,2.22,120707,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA
DEMOCRACIA DIRECTA ,28.0,2.86,1.88,120707,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA
PERU POSIBLE ,61.0,6.23,4.1,120707,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA
PERU NACION *,0.0,0.0,0.0,120707,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,120707,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA
PROGRESANDO PERU ,4.0,0.41,0.27,120707,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA
PARTIDO POLITICO ORDEN ,1.0,0.1,0.07,120707,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA
PERUANOS POR EL KAMBIO ,48.0,4.9,3.22,120707,PERÚ,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA
FRENTE ESPERANZA ,6371.0,1.23,1.07,120100,PERÚ,LA LIBERTAD,TRUJILLO,TODOS
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,120100,PERÚ,LA LIBERTAD,TRUJILLO,TODOS
FUERZA POPULAR ,233258.0,45.21,39.07,120100,PERÚ,LA LIBERTAD,TRUJILLO,TODOS
ALIANZA POPULAR ,80896.0,15.68,13.55,120100,PERÚ,LA LIBERTAD,TRUJILLO,TODOS
PERU LIBERTARIO *,0.0,0.0,0.0,120100,PERÚ,LA LIBERTAD,TRUJILLO,TODOS
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",49809.0,9.65,8.34,120100,PERÚ,LA LIBERTAD,TRUJILLO,TODOS
ACCION POPULAR ,43905.0,8.51,7.35,120100,PERÚ,LA LIBERTAD,TRUJILLO,TODOS
DEMOCRACIA DIRECTA ,5622.0,1.09,0.94,120100,PERÚ,LA LIBERTAD,TRUJILLO,TODOS
PERU POSIBLE ,4672.0,0.91,0.78,120100,PERÚ,LA LIBERTAD,TRUJILLO,TODOS
PERU NACION *,0.0,0.0,0.0,120100,PERÚ,LA LIBERTAD,TRUJILLO,TODOS
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,120100,PERÚ,LA LIBERTAD,TRUJILLO,TODOS
PROGRESANDO PERU ,1478.0,0.29,0.25,120100,PERÚ,LA LIBERTAD,TRUJILLO,TODOS
PARTIDO POLITICO ORDEN ,1900.0,0.37,0.32,120100,PERÚ,LA LIBERTAD,TRUJILLO,TODOS
PERUANOS POR EL KAMBIO ,88026.0,17.06,14.74,120100,PERÚ,LA LIBERTAD,TRUJILLO,TODOS
FRENTE ESPERANZA ,838.0,1.16,0.97,120110,PERÚ,LA LIBERTAD,TRUJILLO,EL PORVENIR
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,120110,PERÚ,LA LIBERTAD,TRUJILLO,EL PORVENIR
FUERZA POPULAR ,39945.0,55.09,46.47,120110,PERÚ,LA LIBERTAD,TRUJILLO,EL PORVENIR
ALIANZA POPULAR ,12946.0,17.85,15.06,120110,PERÚ,LA LIBERTAD,TRUJILLO,EL PORVENIR
PERU LIBERTARIO *,0.0,0.0,0.0,120110,PERÚ,LA LIBERTAD,TRUJILLO,EL PORVENIR
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",7408.0,10.22,8.62,120110,PERÚ,LA LIBERTAD,TRUJILLO,EL PORVENIR
ACCION POPULAR ,3041.0,4.19,3.54,120110,PERÚ,LA LIBERTAD,TRUJILLO,EL PORVENIR
DEMOCRACIA DIRECTA ,755.0,1.04,0.88,120110,PERÚ,LA LIBERTAD,TRUJILLO,EL PORVENIR
PERU POSIBLE ,697.0,0.96,0.81,120110,PERÚ,LA LIBERTAD,TRUJILLO,EL PORVENIR
PERU NACION *,0.0,0.0,0.0,120110,PERÚ,LA LIBERTAD,TRUJILLO,EL PORVENIR
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,120110,PERÚ,LA LIBERTAD,TRUJILLO,EL PORVENIR
PROGRESANDO PERU ,197.0,0.27,0.23,120110,PERÚ,LA LIBERTAD,TRUJILLO,EL PORVENIR
PARTIDO POLITICO ORDEN ,227.0,0.31,0.26,120110,PERÚ,LA LIBERTAD,TRUJILLO,EL PORVENIR
PERUANOS POR EL KAMBIO ,6456.0,8.9,7.51,120110,PERÚ,LA LIBERTAD,TRUJILLO,EL PORVENIR
FRENTE ESPERANZA ,397.0,1.21,1.03,120112,PERÚ,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,120112,PERÚ,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA
FUERZA POPULAR ,18347.0,55.75,47.55,120112,PERÚ,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA
ALIANZA POPULAR ,5195.0,15.79,13.46,120112,PERÚ,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA
PERU LIBERTARIO *,0.0,0.0,0.0,120112,PERÚ,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",3742.0,11.37,9.7,120112,PERÚ,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA
ACCION POPULAR ,1448.0,4.4,3.75,120112,PERÚ,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA
DEMOCRACIA DIRECTA ,408.0,1.24,1.06,120112,PERÚ,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA
PERU POSIBLE ,266.0,0.81,0.69,120112,PERÚ,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA
PERU NACION *,0.0,0.0,0.0,120112,PERÚ,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,120112,PERÚ,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA
PROGRESANDO PERU ,81.0,0.25,0.21,120112,PERÚ,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA
PARTIDO POLITICO ORDEN ,91.0,0.28,0.24,120112,PERÚ,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA
PERUANOS POR EL KAMBIO ,2932.0,8.91,7.6,120112,PERÚ,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA
FRENTE ESPERANZA ,298.0,1.1,0.93,120102,PERÚ,LA LIBERTAD,TRUJILLO,HUANCHACO
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,120102,PERÚ,LA LIBERTAD,TRUJILLO,HUANCHACO
FUERZA POPULAR ,15300.0,56.4,47.63,120102,PERÚ,LA LIBERTAD,TRUJILLO,HUANCHACO
ALIANZA POPULAR ,3460.0,12.75,10.77,120102,PERÚ,LA LIBERTAD,TRUJILLO,HUANCHACO
PERU LIBERTARIO *,0.0,0.0,0.0,120102,PERÚ,LA LIBERTAD,TRUJILLO,HUANCHACO
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",2371.0,8.74,7.38,120102,PERÚ,LA LIBERTAD,TRUJILLO,HUANCHACO
ACCION POPULAR ,1580.0,5.82,4.92,120102,PERÚ,LA LIBERTAD,TRUJILLO,HUANCHACO
DEMOCRACIA DIRECTA ,502.0,1.85,1.56,120102,PERÚ,LA LIBERTAD,TRUJILLO,HUANCHACO
PERU POSIBLE ,246.0,0.91,0.77,120102,PERÚ,LA LIBERTAD,TRUJILLO,HUANCHACO
PERU NACION *,0.0,0.0,0.0,120102,PERÚ,LA LIBERTAD,TRUJILLO,HUANCHACO
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,120102,PERÚ,LA LIBERTAD,TRUJILLO,HUANCHACO
PROGRESANDO PERU ,62.0,0.23,0.19,120102,PERÚ,LA LIBERTAD,TRUJILLO,HUANCHACO
PARTIDO POLITICO ORDEN ,59.0,0.22,0.18,120102,PERÚ,LA LIBERTAD,TRUJILLO,HUANCHACO
PERUANOS POR EL KAMBIO ,3249.0,11.98,10.11,120102,PERÚ,LA LIBERTAD,TRUJILLO,HUANCHACO
FRENTE ESPERANZA ,1169.0,1.36,1.16,120111,PERÚ,LA LIBERTAD,TRUJILLO,LA ESPERANZA
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,120111,PERÚ,LA LIBERTAD,TRUJILLO,LA ESPERANZA
FUERZA POPULAR ,43923.0,51.1,43.69,120111,PERÚ,LA LIBERTAD,TRUJILLO,LA ESPERANZA
ALIANZA POPULAR ,13007.0,15.13,12.94,120111,PERÚ,LA LIBERTAD,TRUJILLO,LA ESPERANZA
PERU LIBERTARIO *,0.0,0.0,0.0,120111,PERÚ,LA LIBERTAD,TRUJILLO,LA ESPERANZA
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",8701.0,10.12,8.65,120111,PERÚ,LA LIBERTAD,TRUJILLO,LA ESPERANZA
ACCION POPULAR ,5678.0,6.61,5.65,120111,PERÚ,LA LIBERTAD,TRUJILLO,LA ESPERANZA
DEMOCRACIA DIRECTA ,1364.0,1.59,1.36,120111,PERÚ,LA LIBERTAD,TRUJILLO,LA ESPERANZA
PERU POSIBLE ,779.0,0.91,0.77,120111,PERÚ,LA LIBERTAD,TRUJILLO,LA ESPERANZA
PERU NACION *,0.0,0.0,0.0,120111,PERÚ,LA LIBERTAD,TRUJILLO,LA ESPERANZA
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,120111,PERÚ,LA LIBERTAD,TRUJILLO,LA ESPERANZA
PROGRESANDO PERU ,229.0,0.27,0.23,120111,PERÚ,LA LIBERTAD,TRUJILLO,LA ESPERANZA
PARTIDO POLITICO ORDEN ,347.0,0.4,0.35,120111,PERÚ,LA LIBERTAD,TRUJILLO,LA ESPERANZA
PERUANOS POR EL KAMBIO ,10764.0,12.52,10.71,120111,PERÚ,LA LIBERTAD,TRUJILLO,LA ESPERANZA
FRENTE ESPERANZA ,190.0,1.01,0.84,120103,PERÚ,LA LIBERTAD,TRUJILLO,LAREDO
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,120103,PERÚ,LA LIBERTAD,TRUJILLO,LAREDO
FUERZA POPULAR ,10356.0,54.92,45.83,120103,PERÚ,LA LIBERTAD,TRUJILLO,LAREDO
ALIANZA POPULAR ,2986.0,15.83,13.22,120103,PERÚ,LA LIBERTAD,TRUJILLO,LAREDO
PERU LIBERTARIO *,0.0,0.0,0.0,120103,PERÚ,LA LIBERTAD,TRUJILLO,LAREDO
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",2169.0,11.5,9.6,120103,PERÚ,LA LIBERTAD,TRUJILLO,LAREDO
ACCION POPULAR ,888.0,4.71,3.93,120103,PERÚ,LA LIBERTAD,TRUJILLO,LAREDO
DEMOCRACIA DIRECTA ,172.0,0.91,0.76,120103,PERÚ,LA LIBERTAD,TRUJILLO,LAREDO
PERU POSIBLE ,104.0,0.55,0.46,120103,PERÚ,LA LIBERTAD,TRUJILLO,LAREDO
PERU NACION *,0.0,0.0,0.0,120103,PERÚ,LA LIBERTAD,TRUJILLO,LAREDO
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,120103,PERÚ,LA LIBERTAD,TRUJILLO,LAREDO
PROGRESANDO PERU ,56.0,0.3,0.25,120103,PERÚ,LA LIBERTAD,TRUJILLO,LAREDO
PARTIDO POLITICO ORDEN ,44.0,0.23,0.19,120103,PERÚ,LA LIBERTAD,TRUJILLO,LAREDO
PERUANOS POR EL KAMBIO ,1893.0,10.04,8.38,120103,PERÚ,LA LIBERTAD,TRUJILLO,LAREDO
FRENTE ESPERANZA ,206.0,1.04,0.9,120104,PERÚ,LA LIBERTAD,TRUJILLO,MOCHE
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,120104,PERÚ,LA LIBERTAD,TRUJILLO,MOCHE
FUERZA POPULAR ,9429.0,47.6,41.13,120104,PERÚ,LA LIBERTAD,TRUJILLO,MOCHE
ALIANZA POPULAR ,4474.0,22.59,19.52,120104,PERÚ,LA LIBERTAD,TRUJILLO,MOCHE
PERU LIBERTARIO *,0.0,0.0,0.0,120104,PERÚ,LA LIBERTAD,TRUJILLO,MOCHE
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",1790.0,9.04,7.81,120104,PERÚ,LA LIBERTAD,TRUJILLO,MOCHE
ACCION POPULAR ,1129.0,5.7,4.92,120104,PERÚ,LA LIBERTAD,TRUJILLO,MOCHE
DEMOCRACIA DIRECTA ,190.0,0.96,0.83,120104,PERÚ,LA LIBERTAD,TRUJILLO,MOCHE
PERU POSIBLE ,153.0,0.77,0.67,120104,PERÚ,LA LIBERTAD,TRUJILLO,MOCHE
PERU NACION *,0.0,0.0,0.0,120104,PERÚ,LA LIBERTAD,TRUJILLO,MOCHE
PARTIDO HUMANISTA PERUANO *,0.0,0.0,0.0,120104,PERÚ,LA LIBERTAD,TRUJILLO,MOCHE
PROGRESANDO PERU ,54.0,0.27,0.24,120104,PERÚ,LA LIBERTAD,TRUJILLO,MOCHE
PARTIDO POLITICO ORDEN ,52.0,0.26,0.23,120104,PERÚ,LA LIBERTAD,TRUJILLO,MOCHE
PERUANOS POR EL KAMBIO ,2332.0,11.77,10.17,120104,PERÚ,LA LIBERTAD,TRUJILLO,MOCHE
FRENTE ESPERANZA ,16.0,0.74,0.62,120109,PERÚ,LA LIBERTAD,TRUJILLO,POROTO
ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0.0,0.0,0.0,120109,PERÚ,LA LIBERTAD,TRUJILLO,POROTO
FUERZA POPULAR ,1476.0,67.99,56.83,120109,PERÚ,LA LIBERTAD,TRUJILLO,POROTO
